,id,SubhaloHalfmassRad_xyTotal,SubhaloHalfmassRad_xzTotal,SubhaloHalfmassRad_yzTotal,SubhaloVelDispReProjectedStellarTotal,SubhaloVelDisp3D_Stellar_Re_Total,SubhaloVelDisp3D_Stellar_Total,SubhaloVelDisp3D_Gas_Total,SubhaloVelDisp3D_DM_Total
263,344593,7.141820958,6.460520074,6.541374043,138.2390816,237.5942711,257.6393455,288.5386253,382.678814
264,344987,6.303933129,7.078788545,5.443222702,168.2667348,290.1472445,281.6024192,278.2846104,367.1100616
265,345250,6.619723897,5.238179598,5.194158057,150.9796102,264.41761,259.9888038,276.2188749,344.979822
266,345456,0.838495895,1.110155875,1.03496954,175.8707772,304.4835649,288.2923101,142.4299796,383.5518923
267,345812,5.212252606,7.219151864,5.307079584,141.3600275,248.70753,248.14181,265.6376953,335.6745447
268,346075,5.669629026,7.012202086,6.328612637,166.5749012,286.3291848,271.9804784,174.6445442,353.5567742
269,346420,6.084279488,5.448360895,6.074928112,155.6140068,269.2149613,265.9490316,281.2646954,354.6638883
270,346748,5.672153599,6.797545491,7.081782269,160.8261907,280.5567108,283.0738364,305.0733797,399.4662939
271,346976,3.481579359,4.199828298,3.832181054,190.4182994,326.3753823,316.0491855,334.0746006,432.2812603
272,347237,6.219486941,7.727607325,6.394601822,157.6449927,277.5173941,278.4381806,286.6543531,377.1390353
273,347508,4.804787693,3.764630854,4.053455324,167.6834694,291.2925957,282.8475552,294.1122202,365.8881564
274,347785,4.470996064,5.220636708,4.019448746,154.4408648,269.9497613,262.456335,267.1439906,331.3010438
275,348038,6.157903643,8.002874924,5.645519946,134.8647343,245.0873401,251.7228222,254.8297738,327.5320389
276,348334,9.11228496,7.47846508,6.611136555,155.7690266,277.2510296,286.3551336,311.6148584,406.0145242
277,348593,5.858250996,5.856926534,5.427346432,148.9238867,256.4233846,253.7005593,288.9310685,355.8362849
278,348894,5.817155586,6.366580092,7.483885889,190.3746992,333.2296954,324.0151775,293.3487164,435.0729373
279,349135,4.772307637,4.522841893,5.011172142,157.3669635,267.7353149,275.2085621,295.5395523,383.6981945
280,349414,10.11246688,7.570344136,8.98386091,159.8671842,284.167903,295.9461754,329.8335262,422.1838989
281,349624,3.675611401,3.878640784,3.677113127,150.5247087,260.0559388,246.497559,241.4904863,319.9931113
282,349897,4.559244338,5.428785608,5.135780668,152.6430777,271.4040414,277.7536097,299.8581066,368.1789467
283,350183,4.664153066,3.640031882,4.737420014,156.7460672,267.8088028,259.92487,190.6101423,350.49936
284,350486,4.525259985,3.512852465,4.826309497,169.5624821,295.9999674,285.8287429,268.683301,341.1971915
285,350843,4.438441944,6.193524025,4.694915264,163.350036,289.294881,285.5979338,296.6152893,371.9585437
286,351071,5.871065147,5.164331367,5.969754434,129.3516428,222.3791756,226.669961,253.1813354,344.9397182
287,351452,4.660293163,4.089764539,5.08893352,139.1323871,246.4036269,251.229221,270.9342082,319.9162659
288,351779,3.856029629,3.017349157,3.277263125,156.6212916,267.9530748,263.1928022,252.7228935,353.4806957
289,352061,3.842141366,3.554244218,3.170569009,135.0986496,234.2475412,233.1044941,259.1754835,330.3668117
290,352359,9.720679745,8.281486129,8.118937078,162.4676087,289.0450778,305.3285917,299.232688,383.970245
291,352578,2.725102645,3.126082752,2.797980032,155.7590684,275.2360764,281.0151327,281.0344925,359.2135946
292,352816,7.473470818,7.464320218,5.887476028,136.1145796,245.2468764,251.2674554,272.091094,340.0906752
293,353167,2.869712112,2.379962536,2.541851135,141.0872121,244.0671995,239.5234875,217.5404351,312.2407061
294,353423,6.141961234,5.727207609,5.877231244,167.4841563,287.2551248,279.2417297,285.9832733,370.5037893
295,353729,7.772137592,5.858675039,6.002110741,170.2314764,294.6229172,290.0015058,322.6191602,397.785969
296,353973,4.683336131,5.617757038,5.020946911,153.6805576,267.4135846,257.784755,212.2080335,329.8178806
297,354239,3.117706492,3.235034829,2.097883928,126.1201499,223.1252007,222.3974819,226.6205754,287.3958849
298,354483,4.877776195,3.904273966,3.634184506,150.4499861,259.5126482,251.9124179,282.3622584,347.6869744
299,354727,5.273385467,4.979736971,4.837432306,162.7028561,279.109548,268.2051844,281.3638398,362.2457638
300,354986,2.595887955,2.205657561,2.705111661,148.3020638,254.4311236,247.8530753,316.4662286,338.8807059
301,355232,2.930611564,2.488872047,2.681170806,137.2154048,234.8258891,225.5415228,207.2296366,283.7377752
302,355537,2.831196942,3.14830243,2.666789788,138.1023817,241.3381152,229.1598761,223.2426512,276.1631624
303,355911,1.663436864,1.690300694,1.749826258,157.6219109,270.7368684,262.4601158,257.0735335,363.5144273
304,356176,7.607855227,7.981632107,7.048990915,159.7237416,277.0605647,266.9671378,278.711273,344.0725522
305,356415,2.919455434,2.551502519,2.746092996,148.0685023,255.5608335,248.7830821,234.7042125,330.1602895
306,356678,9.892154251,8.021239102,11.27582702,168.5555897,287.1891796,292.5953686,283.1079311,407.6109171
307,356906,2.06380105,1.738322657,2.082097146,134.2822204,229.4636152,221.8653515,155.8043021,293.6497412
308,357235,5.005275023,4.642897152,5.293215044,169.2439607,290.5211441,280.9517083,281.458666,356.2083838
309,357465,3.228593998,4.291234689,3.153255635,155.8373036,274.7696087,282.1026971,299.2127985,388.8060655
310,357765,5.172518624,4.913332614,7.444945611,169.4487691,301.421022,298.2060845,298.3531215,382.4557293
311,358016,3.538592157,3.22855507,3.382693305,164.7404509,283.5639962,262.3617889,214.0177407,321.5789815
312,358273,4.148845043,6.178718338,6.513845741,193.8585946,335.5211363,353.6489242,245.3024481,356.5987496
313,358582,5.001908246,5.650986071,6.929552557,136.9010091,245.1166501,246.402939,265.9745231,330.3481651
314,358886,5.938561277,8.236969628,6.878686052,170.6566421,304.718194,306.2949258,328.827671,399.8229963
315,359086,2.618348266,3.038111558,2.498518197,154.7632352,268.5605753,280.2425006,145.5863771,397.4292287
316,359334,5.14974276,4.842925253,4.656356648,161.4436889,277.448667,262.7491634,259.3990415,349.357352
317,359639,3.901299034,4.661630398,5.008138268,178.1114382,309.4075857,296.0306085,283.8178999,380.3300744
318,359811,3.028277959,2.986416087,2.490760143,176.1343192,301.5257056,304.3478298,316.8528009,412.1707865
319,360087,6.049893617,6.676573065,7.658837784,165.4876522,286.2621381,278.674058,308.237046,360.1183013
320,360294,4.965076662,4.78433922,4.86050187,172.9544246,298.0924041,284.218537,300.913719,361.4376827
321,360509,5.784926626,7.294073632,5.91563217,164.6078956,287.2651798,280.0274808,276.970046,370.8761272
322,360750,6.232284835,6.206443107,7.789666611,179.9488723,312.2451285,307.6937672,320.4207151,402.7126817
323,360916,1.328711494,1.506903284,1.107876501,136.6040191,233.2669098,227.8102696,232.4290751,287.935345
324,361189,3.120939262,3.227782994,3.083414348,144.1219976,249.1097155,247.2109204,238.0479118,342.9666434
325,361418,3.036821428,3.033752357,2.852996719,142.9118757,244.0863933,247.6980296,271.1974798,350.8804223
326,361752,2.532082936,2.405036802,3.254570752,124.9150525,219.413561,219.8565492,235.1974798,283.9633397
327,362042,6.69812,4.8934191,4.887182664,168.8468266,298.9177858,289.5396205,273.040083,355.1477804
328,362370,4.850029878,5.346605076,7.671671753,158.4539135,285.5282986,288.6454431,315.7596916,377.7704828
329,362551,3.992058054,3.600134602,4.274079154,138.9232309,241.8766615,241.9933171,264.847801,327.740925
330,362780,7.393525713,8.5765293,7.967245084,136.8172353,241.6942053,238.1194724,230.3595605,298.0805145
331,363104,7.137932677,7.86057061,6.542967459,169.8164333,295.0071016,287.0993237,283.4179451,381.7094662
332,363315,8.649647861,8.025134039,8.875276468,155.7821108,270.6744741,268.979095,283.9604912,373.7420072
333,363524,6.526430152,7.609696069,7.311103493,158.6584227,275.19586,277.5791053,288.6657735,378.9555544
334,363736,4.639306842,5.56001295,5.191165709,136.7160787,234.1134062,234.3572496,270.6036892,328.2365754
335,363981,6.865330356,6.421253561,5.719463154,173.1246062,300.5230661,291.12938,312.7932277,393.4079045
336,364263,6.042255669,9.307328077,8.035748661,146.1865483,247.7033669,276.7075935,305.6534485,388.6178302
337,364479,1.83548275,1.798325557,1.544807121,136.6248366,238.5915682,232.2939672,224.8708925,287.4408831
338,364807,4.758635339,4.100551245,4.394799487,178.1429691,310.6840153,305.0266128,312.177128,395.8489355
339,365010,5.280358606,6.771974113,6.901761831,123.4206074,210.1431553,225.9324044,128.04794,349.8363377
340,365263,6.204512561,6.625399632,6.406766638,161.2676225,279.1728948,268.5576097,249.6967766,344.7232041
341,365493,6.263183911,6.553942841,4.788283007,145.9879926,256.1319642,260.2301211,269.2796477,356.8248884
342,365743,3.360346967,4.016441573,4.05672338,147.2435616,252.7984022,257.4326283,268.923002,363.6742291
343,366034,1.078542882,1.151757857,1.045051944,145.7316986,250.062906,240.2721933,245.3086516,318.5470704
344,366338,4.624809588,6.020820318,5.820806595,110.9681241,197.6294767,199.4927263,209.0685524,257.5640125
345,366565,6.372981395,7.569230079,5.981160311,160.8997568,275.1409318,271.648901,306.0531817,378.0996992
346,366792,4.392009447,3.818471598,4.132828647,139.7215629,244.5358759,245.0364947,273.2190492,349.7091285
347,367139,1.746338501,1.590782635,1.596957527,154.9257781,270.1238125,272.0118441,185.3379859,361.6247288
348,367456,3.390803564,4.38376883,3.891871225,164.8164273,288.1715923,285.8179295,292.7721877,362.4697341
349,367688,6.581599015,6.000068768,6.725454021,140.9584328,240.6424215,258.6945971,253.7093729,362.3388963
350,367929,2.381763784,2.897480492,2.29894265,115.8558665,206.0644414,208.9823503,221.4006187,245.0126945
351,368170,5.300960646,6.201921077,5.009232373,164.2422329,285.1205672,292.4353849,285.6540155,370.6180705
352,368436,7.140820365,6.841088813,10.35571382,136.0297419,249.7789591,262.0705485,281.1870412,344.5822562
353,368697,3.672679119,4.432021286,3.740103402,170.7142236,294.7877148,285.492675,290.6910686,364.0358564
354,368884,5.759046425,5.742421751,7.759505953,152.5673382,266.5219614,277.628935,288.0151036,374.3827542
355,369152,7.0397346,6.880344988,5.993653404,179.557968,313.8849792,310.8302261,228.4191801,359.1500511
356,369366,6.949601404,7.106146457,6.152454838,95.81180068,173.3607398,189.9988699,219.4604848,257.5642357
357,369545,6.327793772,8.643807659,5.800135026,146.0805794,262.4088859,264.5160433,284.0700799,342.5097734
358,369789,7.278413553,6.407588587,8.666527861,147.6363602,259.6734941,267.316257,278.828639,380.5150153
359,370003,3.472132468,3.499086135,4.084287595,144.9771285,251.9910572,247.4672206,339.3049086,338.5354062
360,370190,3.146939884,3.826940955,3.486894835,134.5994266,235.374679,230.393007,240.5916273,301.3811161
361,370529,5.078143256,4.992141262,6.440516427,143.188296,249.2345378,255.6664816,183.2400714,378.8964611
362,370781,2.654172237,2.858147693,2.793039815,120.3832824,206.5402166,204.8703222,236.1644526,300.6056228
363,371013,6.813473154,4.767401908,6.173072107,140.8742285,242.4537979,243.8649594,276.6319645,348.10757
364,371259,4.395805705,3.666695039,3.856780144,166.2538343,288.9042987,285.5648245,305.4887477,375.044821
365,371471,4.987339062,5.93304677,4.907916415,143.2072253,249.9298724,250.2689448,248.0687402,333.842717
366,371704,6.440277329,8.283810785,6.488057858,175.5922006,306.3758554,300.4565816,181.911893,401.2008922
367,371859,3.493778775,4.475987426,4.492606413,157.1001582,269.5292309,272.1005949,277.7231706,381.2839817
368,372175,6.14640285,4.830626018,5.093285915,160.213271,279.4970462,279.4962675,283.6218123,359.1781336
369,372343,2.923811161,3.663445626,3.682605291,164.1253687,281.2854502,273.7126124,291.6787645,373.3769312
370,372568,6.782302946,8.897872964,5.968850665,154.7178128,274.3959959,281.1863972,304.3125858,388.1316253
371,372778,5.031247199,5.071515901,5.192799094,149.5868662,257.62792,250.1100547,210.1516406,349.6077847
372,373050,5.945359022,6.784481892,5.764172143,157.7174705,277.3609901,271.7951716,279.2835754,347.0555659
373,373291,2.242294282,2.14871321,2.313425104,100.1049237,173.9362892,179.0641987,249.9733781,265.3283582
374,373510,7.059843931,7.676368076,5.644679924,159.0451198,277.9435847,270.9730599,255.9009473,362.4624256
375,373699,3.065591769,2.450360014,2.707129211,147.643679,253.4889727,245.4458501,260.3335062,349.4250388
376,373951,3.703069398,5.190907879,5.299198743,128.589067,220.2876554,217.736426,237.0663803,318.362292
377,374228,5.27165168,5.524695902,6.055389222,176.5576534,303.9343723,292.1655387,314.4077458,373.0579647
378,374379,2.694639352,2.618842707,2.461324699,127.9139932,222.4391078,220.4760799,215.7433676,299.1922694
379,374593,5.680294636,4.985437431,6.38454542,166.1841829,286.3270774,283.3200435,296.3031598,370.6004964
380,374789,3.951421643,5.283119743,4.06540902,122.4301293,215.2131146,219.2699341,235.1680169,299.1634244
381,375020,6.202041094,7.89201518,7.450648923,172.5438018,296.6167391,286.0850807,313.5040926,367.9493346
382,375236,3.999519887,3.592453605,4.343137234,164.9447159,283.4194556,270.7154151,161.4561826,341.0124689
383,375401,4.895219537,5.093815063,4.36107392,122.1294487,213.8883216,215.4713688,241.8558193,315.1930841
384,375639,2.696386133,3.339206232,3.43755159,177.9009007,313.1195503,290.1044754,201.3885828,312.1038402
385,375909,3.678269874,3.024442003,3.25547932,153.4439606,271.3100471,272.6513696,287.0737388,331.014971
386,376132,3.672504476,3.571618041,2.978624368,135.9613036,233.7557433,223.9759403,245.4657877,305.5521167
387,376356,5.520357013,7.239676535,7.293664332,152.0978225,260.7050612,257.0821651,250.3129395,355.2724761
388,376544,4.855013985,4.081217657,5.394934738,112.2209239,202.0448447,199.1927953,227.4808332,260.1395699
389,376738,4.286722121,4.185532776,4.910412583,127.0451979,221.8462869,222.8371541,230.6893353,296.7008648
390,376963,6.552529217,7.566183139,6.471327559,128.5974365,227.1196451,233.6341902,257.838773,312.6757865
391,377212,4.604291661,5.791700156,4.345202533,161.3664153,284.9095883,286.7383832,322.0713306,401.3974633
392,377398,5.387118549,4.990027653,5.47118397,177.6440444,306.4843895,298.577509,289.8343358,392.15051
393,377539,3.151527913,3.143440471,3.393789189,151.2745969,266.6647257,263.3649199,273.2781838,321.7389459
394,377804,4.378400462,5.165093623,4.089384484,131.6233889,230.5991956,232.4022671,243.873577,313.1570568
395,378115,1.219787165,1.506736772,1.630256882,127.297288,221.0669243,220.4113781,270.6834238,288.2609937
396,378298,3.001907058,3.575977301,2.871430664,131.92478,226.1043214,234.5384956,182.2476865,333.8670987
397,378526,2.111955986,1.948186931,2.019271583,152.5989727,263.8349964,255.1663467,272.6174794,331.5232952
398,378745,3.595008893,4.465176431,3.019895017,102.9523046,185.3675526,224.7146797,257.3123212,312.0276316
399,378943,6.857278397,5.635660774,5.992017059,140.1988383,242.4259656,239.5865553,191.6331022,325.4772646
400,379147,4.272007338,3.981687472,3.868618454,136.8996651,237.5765982,233.9353102,252.7964567,319.0762423
401,379320,4.704054874,3.274371165,4.31644692,143.4621659,253.3747088,258.5906855,276.8971048,324.8822705
402,379540,3.040134795,1.926420193,2.956258877,116.2018757,205.4366439,206.5949132,127.5819083,256.747827
403,379732,5.101521517,5.489633318,4.874770271,153.654171,263.2500205,253.3082887,270.6049002,341.8297846
404,379949,4.628683371,4.44453307,3.780521316,150.0161846,260.4684983,256.6243752,212.5709946,324.3392046
405,380119,6.541747212,6.888974285,8.140691161,146.8832044,257.4222022,257.4914323,271.5944965,343.0550976
406,380276,4.959422757,5.461814631,4.427803075,153.907076,266.3794003,299.9658299,246.9083673,376.7127622
407,380475,2.821243974,1.766766695,2.641972189,149.1572603,256.8745418,248.9541061,202.6996527,333.8922948
408,380751,3.796120347,4.605611832,3.826509145,133.8296203,232.6276986,225.8629249,239.3875303,292.6770149
409,380934,3.232795031,4.224715609,3.773847355,142.4141626,249.9994836,249.4927792,246.6151133,334.2644679
410,381147,1.662360038,1.825712935,1.9502899,116.5190626,201.6330969,210.983011,223.3252458,309.1706046
411,381392,6.286369378,6.779165623,6.038022905,141.9841205,249.9159797,249.5244425,266.416696,326.5216794
412,381608,5.221198159,4.620762957,5.166962882,170.6471136,292.9500191,282.6174997,252.6528854,385.2324668
413,381831,1.680811424,1.754911506,1.27679611,124.156338,216.0984088,223.7197096,223.8680091,306.4868165
414,382059,5.391416213,4.919276997,6.443508894,143.4019263,248.5970583,249.4630133,265.6983427,348.0837898
415,382256,1.800660272,1.795160579,1.742639597,128.6790901,223.2783176,221.0232519,165.2111683,316.4846346
416,382483,2.50901977,2.870982956,2.689911418,133.7128594,233.0827538,229.3814166,247.301637,294.3077322
417,382684,4.214786805,4.889174053,4.046894179,146.5409521,252.2143083,255.3224151,175.5407296,345.0184165
418,382921,3.57305268,4.365890122,3.677475586,124.6254396,218.0760461,222.1068893,249.5216905,303.4454709
419,383118,1.662468597,1.672405044,2.554557227,93.57160229,169.7529587,172.4336688,172.4478096,204.6308155
420,383307,4.085401897,4.432774121,5.618447219,152.1969073,266.3149289,263.8099652,264.7477322,349.1058783
421,383506,1.630854921,1.388387635,1.351049735,107.0854331,189.6056631,193.849568,196.9565623,243.8891661
422,383723,4.043751329,5.647148358,6.068368778,129.0508526,233.575975,238.8118989,264.1984718,316.7622232
