catid,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class
238198,213.6567103,1.7385134,213.6567103,1.7385134,17.321,16.586,0.05616,0.05526,-20.45,1.38,19.57,20.67,22.3,0.4446,139.33,10.84,1.61,0.197,8,1
543547,211.9370762,-0.93071006,211.9370762,-0.93071006,18.076,18.008,0.05441,0.05348,-18.96,1.53,20.09,21.19,22.82,0.6155,115.26,9.63,1.1,0.196,3,0
48433,217.0458308,-0.72214259,217.0458308,-0.72214259,15.508,15.512,0.07349,0.07263,-22.22,3.98,19.55,20.65,22.28,0.6157,36.910004,11.07,1.31,0.164,8,0
509725,222.6398795,-1.48556712,222.6398795,-1.48556712,15.428,15.467,0.04367,0.04293,-21,3.98,19.84,20.93,22.57,0.4977,122.12,10.4,1,0.208,8,0
568223,214.3836032,-0.48493364,214.3836032,-0.48493364,17.262,17.126,0.08311,0.0822,-20.86,5.27,22.15,23.25,24.88,0.427,116.54001,10.36,1.09,0.173,3,0
77714,214.42481,0.18985772,214.42481,0.18985772,17.113,17.149,0.05464,0.05375,-19.83,4.53,21.77,22.87,24.5,0.4072,88.16,10.01,1.12,0.135,8,0
323248,131.0365307,1.54859558,131.0365307,1.54859558,16.378,16.412,0.06304,0.06201,-20.93,3.33,19.65,20.75,22.39,0.7216,146.3,10.55,1.26,0.167,3,0
560830,181.9878108,-0.60858018,181.9878108,-0.60858018,19.751,18.657,0.08252,0.08124,-19.63,0.42,20.17,21.27,22.9,0.0129,149.87,10.5,2.08,0.073,3,0
372193,134.6516921,1.16629806,134.6516921,1.16629806,16.902,16.905,0.07386,0.07277,-20.76,1.99,20.32,21.42,23.05,0.1232,166.48,10.34,1.11,0.184,3,0
584721,180.1664285,-0.13441715,180.1664285,-0.13441715,16.194,16.119,0.08128,0.07999,-21.78,5.69,21.43,22.53,24.17,0.3667,105.25,10.71,1.07,0.085,3,0
383089,139.8945181,2.11439424,139.8945181,2.11439424,16.583,16.593,0.08788,0.08672,-21.49,2.32,20.26,21.36,23,0.1222,102.89,10.58,1.07,0.108,3,0
517146,131.1047006,2.37656986,131.1047006,2.37656986,17.345,17.293,0.05158,0.05056,-19.56,2.48,20.38,21.48,23.12,0.5838,61.859985,9.88,1.09,0.159,3,0
138291,181.8578949,-1.66879642,181.8578949,-1.66879642,17.108,17.11,0.03809,0.03686,-19.02,1.16,18.92,20.02,21.65,0.4119,149.95,9.3,0.6,0.087,8,0
371788,132.754091,1.05664703,132.754091,1.05664703,16.464,16.449,0.07186,0.0708,-21.2,1.89,18.36,19.46,21.1,0.7563,121.270004,10.64,1.27,0.152,3,0
298938,222.505959,1.33604644,222.505959,1.33604644,18.099,18.098,0.02915,0.02844,-17.41,1.31,20.31,21.41,23.04,0.3309,89.109985,8.49,0.4,0.169,8,0
138011,180.5426599,-1.79149902,180.5426599,-1.79149902,16.142,16.151,0.08253,0.08124,-21.8,4,20.64,21.74,23.37,0.3293,148.11,10.7,1.04,0.091,3,0
39709,177.9625932,-0.70641224,177.9625932,-0.70641224,16.85,16.795,0.1081,0.10677,-21.89,4.81,20.5,21.6,23.23,0.7931,110.57,11.1,1.59,0.08,4,0
318793,212.5510724,1.81835546,212.5510724,1.81835546,15.431,15.439,0.02576,0.02483,-19.85,5.66,20.05,21.15,22.78,0.6435,68.69998,9.98,1.02,0.135,8,0
92026,214.6201707,0.43916111,214.6201707,0.43916111,17.662,17.566,0.0506,0.04972,-19.3,6.34,23.03,24.13,25.76,0.2465,126.28,9.49,0.67,0.144,3,1
397207,177.2340817,1.5686928,177.2340817,1.5686928,16.743,16.737,0.07562,0.07433,-21.02,2.46,20.08,21.18,22.81,0.4234,37.899994,10.54,1.24,0.086,3,0
209678,134.4760906,0.13538563,134.4760906,0.13538563,17.883,17.977,0.05374,0.05267,-18.97,2.2,20.55,21.65,23.28,0.6589,144.43001,9.68,1.14,0.105,3,1
41135,184.3658115,-0.7804818,184.3658115,-0.7804818,16.016,16.021,0.07116,0.0699,-21.59,3.68,20.57,21.67,23.3,0.1996,87.42,10.72,1.17,0.096,3,0
609571,176.2482578,0.33719564,176.2482578,0.33719564,16.267,16.281,0.02952,0.02828,-19.23,4.88,21.07,22.17,23.81,0.4623,5.9799957,9.52,0.74,0.11,8,0
417447,131.0902804,2.28715161,131.0902804,2.28715161,17.406,17.401,0.05189,0.05087,-19.46,1.43,20.05,21.15,22.79,0.1774,10.800003,9.88,1.15,0.171,3,0
79849,223.4286237,0.03008712,223.4286237,0.03008712,15.064,15.061,0.04605,0.04533,-21.54,4.78,19.87,20.97,22.6,0.4223,4.5599976,10.71,1.12,0.188,8,0
382363,136.4115354,2.0214124,136.4115354,2.0214124,15.232,15.195,0.0524,0.05131,-21.73,11.39,20.88,21.99,23.62,0.7595,179.9,10.73,1.07,0.154,8,0
543895,213.2723363,-0.84623821,213.2723363,-0.84623821,15.427,15.454,0.02662,0.02572,-19.86,1.74,18.61,19.71,21.35,0.1046,30.839996,9.74,0.72,0.201,8,0
618476,215.8680924,0.23342845,215.8680924,0.23342845,16.189,16.181,0.06265,0.06178,-21.12,1.86,19.38,20.49,22.12,0.1364,36.210007,10.53,1.15,0.121,3,0
289200,181.3419879,1.83460755,181.3419879,1.83460755,18.306,18.274,0.01935,0.0173,-16.35,1.67,21.31,22.42,24.05,0.1012,138.19,8.31,0.68,0.085,8,0
230209,178.9017185,1.93673894,178.9017185,1.93673894,19.083,19.036,0.04064,0.0394,-17.26,1.25,21.09,22.2,23.83,0.3945,37.880005,8.63,0.63,0.082,3,0
511864,216.3076102,-1.09945922,216.3076102,-1.09945922,16.846,16.83,0.05643,0.05557,-20.22,1.08,18.75,19.85,21.48,0.2798,2.8700027,10.02,0.94,0.186,8,0
592672,213.6941496,-0.07149124,213.6941496,-0.07149124,16.14,16.091,0.07842,0.0775,-21.79,3.57,19.68,20.79,22.42,0.688,37.160004,10.92,1.35,0.163,8,0
396781,174.9827294,1.51206079,174.9827294,1.51206079,15.342,15.202,0.07709,0.07579,-22.63,4.25,19.71,20.82,22.45,0.4894,161.06,11.32,1.38,0.089,8,0
15103,214.1154499,0.70602005,214.1154499,0.70602005,17.304,17.3,0.05416,0.05327,-19.68,1.55,18.81,19.92,21.55,0.752,10.399994,9.97,1.15,0.145,3,0
227572,214.2527355,1.29564426,214.2527355,1.29564426,16.341,16.303,0.05722,0.05633,-20.75,4.75,21.16,22.26,23.89,0.6694,156.88,10.11,0.78,0.141,8,0
568817,216.6177461,-0.57027151,216.6177461,-0.57027151,15.23,15.233,0.07407,0.0732,-22.46,3.84,20.16,21.27,22.9,0.0113,31.170013,10.97,1.04,0.171,8,0
63305,215.4231084,-0.33770681,215.4231084,-0.33770681,15.47,15.462,0.05277,0.0519,-21.45,2.71,18.92,20.03,21.66,0.5146,19.329987,10.74,1.23,0.137,8,0
545903,221.6434789,-0.8495652,221.6434789,-0.8495652,14.998,14.931,0.04242,0.04166,-21.47,3.83,19.04,20.15,21.78,0.5688,94.15,10.75,1.2,0.165,8,0
24394,185.5880312,1.24023712,185.5880312,1.24023712,17.027,17.032,0.09225,0.09098,-21.19,2.82,20.35,21.46,23.09,0.5507,38.020004,10.5,1.11,0.075,3,0
137352,178.1551458,-1.8506532,178.1551458,-1.8506532,16.228,16.225,0.08422,0.08291,-21.74,7.76,21.94,23.05,24.68,0.372,35.049988,10.53,0.86,0.083,3,0
252008,221.7356053,1.94827594,221.7356053,1.94827594,18.355,18.339,0.0346,0.03386,-17.56,3.28,21.77,22.88,24.51,0.6433,102.01,9.04,1.01,0.168,8,0
78143,215.8078354,0.04443029,215.8078354,0.04443029,17.378,17.38,0.05578,0.05491,-19.69,3.22,21.23,22.33,23.97,0.4819,141.58,10.13,1.33,0.125,8,0
49230,220.1759638,-0.62992731,220.1759638,-0.62992731,17.96,17.966,0.03985,0.03907,-18.28,1.04,19.79,20.9,22.53,0.2586,97.9,9.15,0.78,0.149,8,0
599978,133.3100429,0.34273911,133.3100429,0.34273911,17.15,17.088,0.11088,0.10977,-21.65,1.65,19.75,20.86,22.49,0.3982,139.91,10.93,1.51,0.145,4,0
567579,212.3085718,-0.56088522,212.3085718,-0.56088522,17.283,17.272,0.05514,0.05422,-19.71,2.08,20.73,21.84,23.47,0.1573,32.899994,9.81,0.94,0.162,3,0
537434,185.3420097,-0.88488426,185.3420097,-0.88488426,18.934,18.965,0.04118,0.03997,-17.29,1.73,21.72,22.83,24.46,0.3374,75.39,8.65,0.7,0.106,3,0
40799,183.0190077,-0.65384376,183.0190077,-0.65384376,16.119,16.114,0.07361,0.07234,-21.6,5.35,20.31,21.42,23.05,0.7228,145.42,10.81,1.29,0.082,3,0
177235,176.1185825,-1.88344109,176.1185825,-1.88344109,17.038,17.043,0.07848,0.07717,-20.81,2.17,19.57,20.68,22.31,0.6484,113.67,10.55,1.37,0.066,3,0
383120,139.9999961,2.12926003,139.9999961,2.12926003,16.856,16.835,0.08882,0.08765,-21.27,5.91,22.03,23.14,24.77,0.3902,43.86,10.31,0.82,0.102,3,0
380698,129.5828607,1.73615901,129.5828607,1.73615901,16.196,16.174,0.07393,0.07291,-21.54,3.46,20.05,21.16,22.79,0.5867,59.440002,10.82,1.33,0.224,3,0
512170,217.9307356,-1.23882698,217.9307356,-1.23882698,15.319,15.2,0.03706,0.03624,-20.92,8.79,20.73,21.84,23.47,0.6813,36.48999,10.55,1.22,0.171,8,0
600168,134.1694631,0.37500486,134.1694631,0.37500486,14.147,13.968,0.00932,0.00859,-19.03,219.42,24.13,25.24,26.87,0.7635,53.23999,9.26,0.51,0.151,8,1
559490,177.3034669,-0.56445992,177.3034669,-0.56445992,16.265,16.241,0.0487,0.04744,-20.48,2.7,20.32,21.43,23.06,0.0758,142.97,10.29,1.15,0.074,8,0
220508,181.8045434,1.54266663,181.8045434,1.54266663,16.831,16.845,0.0787,0.07743,-20.97,1.91,20.15,21.26,22.89,0.0604,86.20001,10.37,1.03,0.105,3,0
320546,218.6472994,1.80972011,218.6472994,1.80972011,16.759,16.675,0.07831,0.07748,-21.15,2.06,19.48,20.59,22.22,0.5555,81.600006,10.4,1,0.143,3,0
15509,215.7742708,0.81065353,215.7742708,0.81065353,16.974,16.982,0.05465,0.05379,-20.01,2.88,20.54,21.65,23.28,0.4624,114.270004,10.09,1.15,0.099,8,0
372177,134.6236041,1.03596386,134.6236041,1.03596386,16.362,16.345,0.07344,0.07235,-21.35,5.22,21.38,22.49,24.12,0.3924,94.05,10.68,1.24,0.185,3,0
610619,180.9839733,0.3339342,180.9839733,0.3339342,17.043,16.917,0.08447,0.08318,-21.09,2.67,20.66,21.77,23.4,0.3497,44.880005,10.5,1.17,0.093,3,0
425812,130.0675961,2.94990332,130.0675961,2.94990332,17.267,17.209,0.08194,0.08091,-20.77,2.31,19.77,20.88,22.51,0.7002,83.42999,10.61,1.47,0.121,3,1
558980,175.0285736,-0.46584092,175.0285736,-0.46584092,17.406,17.431,0.07693,0.07562,-20.38,2.43,19.73,20.84,22.47,0.7702,154.14,10.34,1.32,0.067,3,0
39197,175.8275538,-0.73809568,175.8275538,-0.73809568,17.009,17.004,0.08131,0.08,-20.92,1.85,19.85,20.96,22.59,0.374,179.75,10.49,1.24,0.078,3,0
220839,183.4949475,1.6447951,183.4949475,1.6447951,16.849,16.806,0.05053,0.0493,-19.98,4.61,21.29,22.4,24.03,0.5763,130.96,9.72,0.66,0.112,3,0
585561,183.3618193,-0.09670388,183.3618193,-0.09670388,15.976,15.975,0.02262,0.021,-19.01,4.32,20.96,22.07,23.7,0.1152,137.81,9.63,1.01,0.075,8,0
70018,177.9992121,0.16856481,177.9992121,0.16856481,16.738,16.773,0.07822,0.07693,-21.07,4.32,21.06,22.17,23.8,0.548,42.47,10.71,1.42,0.08,3,0
69566,175.4477113,0.10148011,175.4477113,0.10148011,18.581,18.582,0.04088,0.03962,-17.71,1.25,20.58,21.69,23.32,0.423,62.51001,8.82,0.66,0.091,3,0
184724,177.6738262,-1.45500367,177.6738262,-1.45500367,15.643,15.599,0.08182,0.08052,-22.32,5.09,21.06,22.17,23.8,0.1238,71.92999,10.85,0.96,0.084,3,0
348009,139.8936385,2.24376011,139.8936385,2.24376011,17.352,17.345,0.05772,0.05659,-19.77,1.27,19.54,20.65,22.28,0.2837,166.31,9.98,1.13,0.103,3,0
48050,215.6328016,-0.74671295,215.6328016,-0.74671295,17.319,17.327,0.0517,0.05083,-19.54,2,20.59,21.7,23.33,0.2504,116.8,9.85,1.06,0.181,3,0
600977,138.1512373,0.30950285,138.1512373,0.30950285,15.568,15.547,0.05558,0.05446,-21.48,4.66,20.54,21.66,23.29,0.3043,68.979996,10.62,1.06,0.101,8,0
601094,138.543635,0.36620083,138.543635,0.36620083,17.751,17.748,0.08891,0.08775,-20.42,2.44,20.11,21.23,22.86,0.7627,162.85999,10.42,1.43,0.101,3,0
215048,132.6390391,0.49661745,132.6390391,0.49661745,19.404,19.378,0.05863,0.05758,nan,1.43,22.07,23.19,24.82,0.1055,109.65,9.56,1.73,0.165,3,6
40164,180.0178591,-0.7595733,180.0178591,-0.7595733,15.522,15.504,0.04837,0.04712,-21.17,3.08,19.42,20.53,22.16,0.3881,110.340004,10.45,0.98,0.084,8,0
15899,217.1896476,0.70812363,217.1896476,0.70812363,14.921,16.048,0.1035,0.10262,-22.51,4.38,21.46,22.57,24.2,0.0304,5.169998,11.24,1.43,0.135,4,0
371889,133.2982863,0.92627408,133.2982863,0.92627408,15.429,15.416,0.06004,0.05898,-21.82,4.85,19.53,20.64,22.27,0.7229,73.43001,10.96,1.34,0.194,8,0
49670,222.0387166,-0.69644809,222.0387166,-0.69644809,18.617,18.291,0.02815,0.02743,-17.2,6.09,23.23,24.34,25.97,0.5479,167.9,8.75,0.77,0.176,8,0
54686,179.0480452,-0.21025408,179.0480452,-0.21025408,16.112,16.152,0.11349,0.11216,-22.6,5.37,21.32,22.43,24.06,0.3362,171.11,11.17,1.34,0.093,4,0
543543,211.9215799,-0.96168437,211.9215799,-0.96168437,17.647,17.554,0.05689,0.05596,-19.53,0.89,18.79,19.91,21.54,0.4829,109.7,9.94,1.19,0.202,3,0
209832,135.218567,0.09683827,135.218567,0.09683827,17.542,17.488,0.05403,0.05295,-19.46,1.65,19.35,20.47,22.1,0.6958,70.600006,9.78,1.01,0.128,3,0
569208,218.3001619,-0.44717503,218.3001619,-0.44717503,16.677,16.67,0.10698,0.10612,-21.93,2.56,19.26,20.38,22,0.7604,135.66,10.93,1.35,0.163,4,0
138739,183.8553742,-1.71118319,183.8553742,-1.71118319,16.369,16.357,0.1021,0.1008,-22.1,3.56,20.9,22.02,23.64,0.1885,67.47,10.92,1.21,0.093,4,0
509587,222.0265194,-1.57398894,222.0265194,-1.57398894,18.391,18.433,0.04316,0.04241,-17.96,2.13,21.85,22.97,24.6,0.2346,90.75,8.8,0.52,0.201,3,0
31939,182.5086236,-1.2226536,182.5086236,-1.2226536,16.539,16.571,0.06082,0.05956,-20.7,7.24,20.78,21.89,23.52,0.8461,45.97,10.53,1.33,0.083,3,0
62717,213.6814296,-0.28222055,213.6814296,-0.28222055,14.836,14.777,0.03934,0.03845,-21.45,9.61,20.95,22.07,23.7,0.506,1.6399994,10.51,0.9,0.177,8,0
346752,135.0103286,2.04584671,135.0103286,2.04584671,16.662,16.613,0.05755,0.05647,-20.49,5.66,21.12,22.24,23.87,0.7374,103.97,10.12,0.92,0.158,8,0
136854,176.2179735,-1.75391556,176.2179735,-1.75391556,16.05,16.039,0.10872,0.10738,-22.54,6.79,21.86,22.98,24.61,0.2417,4.970001,10.99,1.1,0.066,4,0
517308,131.7251942,2.50147579,131.7251942,2.50147579,15.571,15.517,0.02918,0.0282,-20.02,4.87,20.88,21.99,23.62,0.0825,124.92,9.83,0.76,0.18,8,1
594312,219.6732674,-0.1432383,219.6732674,-0.1432383,18.539,18.561,0.03846,0.03767,-17.58,1.92,21.15,22.27,23.9,0.5338,87.03,8.92,0.86,0.146,3,0
23593,182.3219406,1.15158193,182.3219406,1.15158193,18.025,18.042,0.02159,0.01982,-16.79,2.42,21.4,22.52,24.15,0.3895,69.609985,8.51,0.73,0.104,8,0
230793,181.1227985,1.93997181,181.1227985,1.93997181,15.624,15.661,0.01935,0.0173,-18.97,4.51,20,21.12,22.74,0.5543,107.899994,9.73,1.14,0.102,8,0
570214,222.7415977,-0.4962494,222.7415977,-0.4962494,18.494,18.297,0.04453,0.04379,-18.19,0.78,19.86,20.98,22.61,0.1752,139.34,9.34,1.1,0.184,8,0
568221,214.3890685,-0.48507056,214.3890685,-0.48507056,16.55,16.504,0.08455,0.08364,-21.54,2.86,20.29,21.4,23.03,0.4405,125.91,10.72,1.21,0.174,3,0
570174,222.6050339,-0.46931853,222.6050339,-0.46931853,18.034,17.512,0.04293,0.04219,-19.03,10.68,24.33,25.45,27.07,0.2919,168.45999,9.81,1.14,0.182,8,0
230683,180.8697507,1.97642781,180.8697507,1.97642781,15.406,15.423,0.02221,0.02054,-19.52,4.57,20.61,21.73,23.36,0.0299,13.459991,9.94,1.13,0.088,8,0
418831,137.8744731,2.69486066,137.8744731,2.69486066,15.828,15.761,0.05602,0.05491,-21.26,7.96,22.32,23.44,25.07,0.1106,142.42,10.33,0.8,0.139,8,0
585625,183.7439558,-0.07660287,183.7439558,-0.07660287,16.898,16.898,0.07587,0.07461,-20.91,2.77,19.6,20.72,22.35,0.7481,57.550003,10.6,1.37,0.079,3,0
289089,181.0249523,1.84697816,181.0249523,1.84697816,13.747,13.63,0.01853,0.01641,-20.93,4.19,18.81,19.93,21.56,0.1296,33.72,10.59,1.22,0.1,8,0
570230,222.8212431,-0.52592573,222.8212431,-0.52592573,18.829,18.827,0.04371,0.04297,-17.66,1.73,21.74,22.86,24.49,0.3848,170.84,8.91,0.8,0.189,3,0
49942,223.2420891,-0.63064728,223.2420891,-0.63064728,16.881,16.913,0.07816,0.07741,-20.95,3.91,20.29,21.41,23.04,0.7754,23.959991,10.63,1.39,0.201,3,0
377666,138.490011,1.66014216,138.490011,1.66014216,15.275,15.198,0.0566,0.05548,-21.9,4.3,19.52,20.64,22.27,0.5604,168.26,10.98,1.31,0.136,8,0
319854,216.038507,1.89881796,216.038507,1.89881796,15.71,15.596,0.05481,0.05396,-21.42,7.52,20.56,21.69,23.31,0.7348,172.08,10.67,1.14,0.127,8,0
535130,176.6733287,-0.95946099,176.6733287,-0.95946099,18.519,17.623,0.09237,0.09105,-20.8,2.82,21.79,22.91,24.53,0.552,149.43,10.91,1.64,0.075,8,1
230797,181.1531631,1.91898482,181.1531631,1.91898482,17.852,17.827,0.02145,0.01966,-17.03,0.95,19.69,20.81,22.43,0.0549,130.70001,8.94,1.13,0.101,8,0
517273,131.6688588,2.40802114,131.6688588,2.40802114,15.249,15.177,0.01383,0.01326,-18.71,3.83,19.64,20.76,22.39,0.3965,26.169998,9.16,0.56,0.192,8,0
210070,136.5000268,0.00903205,136.5000268,0.00903205,17.401,17.379,0.05996,0.05886,-19.8,1.03,19.51,20.63,22.26,0.0132,1.5799866,9.82,0.89,0.141,3,0
272443,179.4949336,1.36891024,179.4949336,1.36891024,15.733,15.73,0.07958,0.07829,-22.16,5.98,20.8,21.92,23.55,0.4775,133.25,11.01,1.28,0.066,8,0
300658,130.290295,1.02710829,130.290295,1.02710829,16.709,16.501,0.08587,0.08482,-21.55,2.23,20.19,21.31,22.94,0.2383,87.20999,10.74,1.25,0.161,3,0
375531,129.7108753,1.40502449,129.7108753,1.40502449,15.873,15.454,0.03001,0.02903,-20.12,5.64,20.54,21.66,23.28,0.592,10.160004,9.45,0.24,0.209,8,0
48833,218.7891128,-0.64315902,218.7891128,-0.64315902,16.705,16.637,0.10772,0.10686,-22.02,3.8,20.81,21.93,23.56,0.5081,169.89,11.04,1.44,0.138,4,0
99348,182.4597502,0.88308467,182.4597502,0.88308467,16.032,16.095,0.07851,0.07724,-21.77,4.95,20.87,21.99,23.62,0.4174,173.20999,10.79,1.19,0.116,3,0
460307,211.5780747,-1.70031831,211.5780747,-1.70031831,18.285,18.294,0.03506,0.03414,-17.65,0.92,19.79,20.92,22.54,0.3407,112.5,8.88,0.77,0.207,3,0
40110,179.7455762,-0.73439692,179.7455762,-0.73439692,16.796,16.804,0.08284,0.08154,-21.15,2.32,20.37,21.49,23.12,0.187,124.14,10.62,1.3,0.093,3,0
320072,216.8996031,1.87857453,216.8996031,1.87857453,17.565,17.554,0.02536,0.02451,-17.65,2.61,20.92,22.04,23.67,0.4751,9.380005,8.81,0.67,0.112,8,0
595060,223.3738373,-0.2084369,223.3738373,-0.2084369,15.58,15.544,0.04515,0.04442,-20.99,4.23,20.59,21.71,23.34,0.0821,80.95999,10.29,0.87,0.207,8,0
143736,177.2879933,-1.36243627,177.2879933,-1.36243627,16.042,15.958,0.08242,0.08111,-22.01,4.49,20.14,21.26,22.89,0.6303,107.05,10.96,1.3,0.079,8,0
93816,222.5180405,0.554961,222.5180405,0.554961,18.769,18.788,0.04156,0.04082,-17.52,1.02,20.85,21.98,23.6,0.0285,136.5,8.97,0.96,0.174,3,6
279880,139.8402818,1.07498141,139.8402818,1.07498141,17.274,17.279,0.08933,0.08816,-20.87,3.36,21.12,22.24,23.87,0.5019,73.04001,10.42,1.19,0.095,3,0
22741,178.9039484,1.23717468,178.9039484,1.23717468,13.583,13.282,0.00845,0.00635,-19.52,39.86,22.6,23.72,25.35,0.5622,108.659996,9.67,0.77,0.079,8,0
493411,220.8163365,-1.28405135,220.8163365,-1.28405135,17.284,17.312,0.04194,0.04117,-19.04,12.91,23.9,25.03,26.66,0.3616,86.350006,9.34,0.65,0.16,8,0
372345,135.4274907,1.05153786,135.4274907,1.05153786,15.883,15.904,0.07155,0.07045,-21.73,5.57,20.66,21.79,23.42,0.6057,149.39,10.76,1.15,0.177,3,0
198307,138.9412988,-0.80737711,138.9412988,-0.80737711,19.064,18.113,0.05449,0.05336,-19.27,5.09,23.35,24.48,26.1,0.5561,166.36,10.4,1.71,0.143,8,1
484621,211.6332101,-1.96885328,211.6332101,-1.96885328,15.123,15.133,0.03609,0.03517,-20.9,3.96,20.05,21.18,22.8,0.1348,14.450012,10.38,1.02,0.245,8,0
64010,217.8892199,-0.20997054,217.8892199,-0.20997054,17.344,17.247,0.08468,0.08383,-20.79,4.76,21.27,22.39,24.02,0.7327,62.839996,10.37,1.15,0.16,3,0
419069,138.6312507,2.7054465,138.6312507,2.7054465,16.856,16.841,0.09187,0.09072,-21.36,5.58,21.12,22.24,23.87,0.7245,131.51,10.51,1.05,0.118,3,0
144465,180.2050138,-1.25034822,180.2050138,-1.25034822,17.611,17.603,0.02285,0.02125,-17.36,1.64,20.48,21.61,23.24,0.1837,36.829987,8.64,0.6,0.117,8,0
289113,181.0791591,1.84838804,181.0791591,1.84838804,14.415,14.355,0.02522,0.02387,-20.89,6.51,19.83,20.95,22.58,0.4397,166.34999,10.52,1.18,0.1,8,0
227479,213.7114781,1.16054731,213.7114781,1.16054731,16.119,15.954,0.0549,0.054,-21.05,3.11,20.25,21.38,23,0.193,82.04999,10.51,1.14,0.148,8,1
136624,175.8210615,-1.64417448,175.8210615,-1.64417448,16.263,16.256,0.04632,0.04505,-20.35,2.24,19.19,20.32,21.94,0.5198,20.51001,10.28,1.19,0.068,8,0
594933,222.6082858,-0.17865414,222.6082858,-0.17865414,17.56,17.456,0.09097,0.0902,-20.75,1.06,19.34,20.47,22.1,0.343,125.259995,10.41,1.2,0.168,3,1
48735,218.3755151,-0.83115287,218.3755151,-0.83115287,16,15.974,0.05675,0.05593,-21.11,2.54,18.6,19.73,21.35,0.7408,57,10.61,1.25,0.168,8,0
567450,211.6515846,-0.48331217,211.6515846,-0.48331217,16.761,16.77,0.09096,0.09,-21.41,4.3,21.26,22.38,24.01,0.5129,133.7,10.43,0.9,0.162,3,0
143918,178.2069672,-1.25366683,178.2069672,-1.25366683,15.767,15.772,0.02988,0.02864,-19.84,2.43,18.83,19.95,21.58,0.5458,86.84,9.98,1.04,0.079,8,0
144498,180.2511068,-1.38946468,180.2511068,-1.38946468,16.55,16.551,0.03661,0.03537,-19.53,2.69,20.14,21.27,22.89,0.4173,129.09,9.86,1.06,0.127,8,0
372129,134.4044032,0.99319055,134.4044032,0.99319055,18.463,18.478,0.03864,0.03759,-17.69,3.07,22.12,23.25,24.88,0.5011,100.83,8.61,0.42,0.185,3,0
230787,181.0621396,1.86667151,181.0621396,1.86667151,16.739,16.774,0.02246,0.02083,-18.19,2.33,20.36,21.48,23.11,0.1909,129.74,9.34,1.05,0.101,8,0
511887,216.5159415,-1.22220148,216.5159415,-1.22220148,17.184,17.2,0.08389,0.08301,-20.82,1.4,19.45,20.58,22.21,0.3959,155.61,10.47,1.26,0.151,3,0
463148,211.6870263,-1.33977224,211.6870263,-1.33977224,16.678,16.687,0.05464,0.05371,-20.29,2.45,20.52,21.65,23.28,0.1325,172.45001,10.02,0.91,0.203,8,0
599329,131.1037141,0.34288565,131.1037141,0.34288565,17.163,17.165,0.01508,0.0145,-16.87,2.23,20.51,21.64,23.26,0.3299,151.83,8.4,0.54,0.131,8,0
214748,131.3153291,0.52548438,131.3153291,0.52548438,18.849,18.732,0.03596,0.03495,-17.34,1.07,20.64,21.77,23.4,0.219,119.450005,8.64,0.59,0.127,3,0
14697,212.6280036,0.63346957,212.6280036,0.63346957,16.573,16.455,0.10778,0.10682,-22.15,3.12,20.35,21.47,23.1,0.5266,166.38,10.91,1.2,0.143,4,0
40337,180.7503317,-0.83818314,180.7503317,-0.83818314,17.662,17.661,0.09416,0.09286,-20.58,1.95,20.64,21.77,23.4,0.3615,29.019989,10.32,1.22,0.096,3,0
611064,183.1276077,0.28410671,183.1276077,0.28410671,17.487,17.474,0.08413,0.08285,-20.54,1.12,19.34,20.47,22.1,0.3218,107.22,10.3,1.2,0.105,3,0
296743,213.0797261,1.50942525,213.0797261,1.50942525,17.029,16.993,0.08574,0.08481,-21.06,1.93,19.84,20.97,22.59,0.4649,176.41,10.59,1.31,0.166,3,0
230796,181.1530494,1.89265457,181.1530494,1.89265457,17.072,16.681,0.02206,0.02037,-18.25,1.06,19.18,20.31,21.94,0.073,150.28,9.48,1.17,0.1,8,0
509885,223.2212235,-1.52317982,223.2212235,-1.52317982,16.411,16.41,0.07812,0.07737,-21.43,3.32,20.14,21.27,22.89,0.5671,62.589996,10.74,1.3,0.201,3,0
509080,219.6612793,-1.56506462,219.6612793,-1.56506462,17.167,17.152,0.05806,0.05725,-19.97,1.35,18.74,19.87,21.49,0.6633,179.9,10.11,1.19,0.179,8,0
227619,214.3379484,1.13123158,214.3379484,1.13123158,15.482,15.375,0.05474,0.05385,-21.62,12.31,21.26,22.39,24.01,0.7908,103.340004,10.61,0.96,0.162,8,0
492987,219.0712525,-1.26014967,219.0712525,-1.26014967,17.37,17.374,0.08597,0.08513,-20.67,1.49,20.03,21.16,22.79,0.2037,51.440002,10.33,1.16,0.15,3,0
14592,212.1728185,0.8319692,212.1728185,0.8319692,17.812,17.742,0.0588,0.05788,-19.44,2.84,20.69,21.82,23.44,0.7073,177.42001,10.03,1.33,0.15,8,1
231843,185.680747,1.92577722,185.680747,1.92577722,17.789,17.801,0.09192,0.09066,-20.41,1.22,19.23,20.36,21.99,0.61,0.27999878,10.34,1.34,0.084,3,0
568490,215.3060567,-0.46656363,215.3060567,-0.46656363,16.127,16.081,0.10283,0.10192,-22.43,3.89,20.81,21.94,23.57,0.2992,152.53,11.06,1.25,0.174,4,0
